purchase_count,car_make,car_model,car_price,car_year,car_type,car_color,number_of_doors,car_condition,fuel_type,transmission_type
18,BMW,X6,55758,2024,Sedan,Black,5,Used,Gasoline,Manual
23,Mercedes-Benz,Vito,47738,2024,Combie,Black,3,New,Diesel,Automatic
47,BMW,1 Series,24522,2024,Combie,Black,3,New,Diesel,Automatic
40,Audi,A3,16694,2024,Coupe,Black,5,Used,Diesel,Manual
24,Audi,A6,16719,2024,SUV,White,5,Used,Gasoline,Manual
19,Mercedes-Benz,Vito,34798,2024,Hatchback,Silver,3,Used,Diesel,Automatic
50,Audi,A6,46338,2024,Truck,Red,5,New,Diesel,Manual
4,BMW,6 series,58685,2024,Coupe,White,5,New,Electric,Manual
10,Audi,A4,35410,2024,Hatchback,Black,3,Used,Diesel,Automatic
11,BMW,6 series,24767,2024,SUV,Gray,5,New,Diesel,Automatic
7,BMW,3 Series,16883,2024,Hatchback,Red,5,New,Hybrid,Manual
39,Audi,A7,54587,2024,SUV,White,5,Used,Gasoline,Manual
42,Mercedes-Benz,GLC,53447,2024,Truck,Red,5,Used,Gasoline,Manual
48,Audi,A8,36580,2024,SUV,Gray,5,New,Diesel,Manual
33,Audi,A6,47500,2024,SUV,Red,5,Used,Diesel,Automatic
6,BMW,Ix1,36640,2024,Coupe,White,3,New,Gasoline,Manual
47,BMW,3 Series,41679,2024,Sedan,Gray,5,Used,Gasoline,Automatic
23,BMW,6 series,53740,2024,Sedan,White,3,New,Diesel,Automatic
11,Audi,A4,24060,2024,Coupe,Blue,3,New,Gasoline,Manual
43,Mercedes-Benz,CLA,26375,2024,Coupe,Blue,3,Used,Diesel,Manual
21,Audi,A4,35796,2024,SUV,Red,3,New,Gasoline,Automatic
41,BMW,5 series,24507,2024,Combie,White,5,New,Gasoline,Manual
3,Mercedes-Benz,R-Class,54395,2024,Combie,Silver,3,New,Diesel,Automatic
17,Mercedes-Benz,G-Class,54216,2024,SUV,Black,3,New,Gasoline,Automatic
11,Audi,Q5,59777,2024,SUV,Silver,3,Used,Electric,Manual
39,BMW,6 series,43108,2024,Hatchback,Silver,5,Used,Electric,Manual
20,Audi,A8,36736,2024,Sedan,Black,3,Used,Diesel,Manual
17,Audi,A3,43648,2024,Combie,Black,3,Used,Electric,Automatic
3,BMW,1 Series,36342,2024,Truck,Gray,3,New,Diesel,Manual
13,Mercedes-Benz,A-Class,22027,2024,Hatchback,White,5,New,Gasoline,Automatic
9,BMW,X1,34194,2024,Sedan,Silver,3,Used,Gasoline,Manual
34,Audi,Q5,56312,2024,Truck,White,3,New,Diesel,Automatic
24,Mercedes-Benz,E-Class,36682,2024,Coupe,Silver,5,New,Diesel,Manual
18,Audi,A8,16629,2024,Sedan,Black,5,Used,Gasoline,Manual
47,BMW,Ix1,35554,2024,Hatchback,White,5,New,Gasoline,Automatic
33,Mercedes-Benz,R-Class,52995,2024,Coupe,Blue,5,New,Gasoline,Manual
9,Audi,A8,48503,2024,Coupe,Black,3,Used,Diesel,Manual
32,Audi,Q5,28482,2024,Combie,White,3,New,Diesel,Manual
2,BMW,3 Series,49513,2024,Hatchback,Gray,5,New,Gasoline,Manual
20,Audi,A8,49810,2024,Combie,Black,3,New,Gasoline,Manual
22,Mercedes-Benz,G-Class,55661,2024,Sedan,Blue,5,Used,Gasoline,Manual
8,BMW,6 series,39364,2024,Sedan,White,5,Used,Gasoline,Automatic
25,Audi,Q7,59146,2024,Combie,Black,3,New,Electric,Automatic
27,Audi,A6,29632,2024,Truck,Black,3,New,Diesel,Automatic
48,Mercedes-Benz,Vito,57137,2024,Sedan,Red,3,Used,Gasoline,Automatic
2,Audi,Q3,45089,2024,Coupe,Blue,3,Used,Diesel,Manual
24,BMW,5 series,32734,2024,Sedan,White,5,Used,Gasoline,Automatic
22,Audi,A1,21222,2024,SUV,Silver,3,New,Gasoline,Manual
3,Mercedes-Benz,CLA,52258,2024,Coupe,Gray,5,New,Diesel,Automatic
29,Mercedes-Benz,E-Class,50479,2024,SUV,Blue,5,New,Gasoline,Automatic
6,BMW,X1,18171,2024,Sedan,Blue,5,Used,Gasoline,Automatic
48,Audi,A3,20737,2024,Combie,Red,5,New,Diesel,Manual
25,Mercedes-Benz,E-Class,27934,2024,SUV,Silver,3,New,Gasoline,Manual
37,BMW,6 series,49803,2024,SUV,White,3,Used,Diesel,Automatic
10,Mercedes-Benz,CLA,18952,2024,Combie,Blue,3,Used,Diesel,Automatic
39,BMW,5 series,30317,2024,SUV,Black,3,Used,Gasoline,Automatic
29,BMW,X6,27565,2024,SUV,Blue,5,New,Gasoline,Automatic
43,BMW,X6,47556,2024,Coupe,Silver,5,Used,Gasoline,Automatic
44,BMW,X1,53995,2024,Truck,Red,5,New,Diesel,Automatic
22,Audi,Q7,30241,2024,Combie,Silver,5,New,Diesel,Automatic
39,Audi,A6,33200,2024,Combie,Black,5,New,Diesel,Automatic
37,Audi,A8,23196,2024,Sedan,White,3,Used,Diesel,Automatic
41,Audi,A3,43031,2024,Combie,Blue,3,New,Diesel,Automatic
2,Mercedes-Benz,A-Class,26385,2024,SUV,Red,3,New,Hybrid,Manual
26,BMW,Ix1,39546,2024,SUV,Blue,5,New,Gasoline,Automatic
20,Mercedes-Benz,E-Class,50035,2024,Combie,Black,3,New,Gasoline,Automatic
38,BMW,6 series,44166,2024,Sedan,Red,5,New,Gasoline,Automatic
48,BMW,7 series,19438,2024,Combie,White,5,Used,Gasoline,Automatic
24,BMW,1 Series,23606,2024,Sedan,Silver,3,Used,Diesel,Manual
38,Mercedes-Benz,G-Class,29710,2024,Hatchback,Silver,5,New,Electric,Automatic
46,Mercedes-Benz,G-Class,19621,2024,Combie,Red,3,Used,Gasoline,Automatic
26,Mercedes-Benz,S-Class,59631,2024,Hatchback,Blue,3,New,Diesel,Manual
45,BMW,6 series,42380,2024,Sedan,Blue,3,New,Gasoline,Automatic
35,Audi,A1,34385,2024,Coupe,Black,5,New,Diesel,Manual
35,Audi,Q3,46857,2024,Truck,Silver,3,Used,Gasoline,Manual
47,Audi,A7,21587,2024,Truck,Gray,3,New,Gasoline,Automatic
17,Mercedes-Benz,A-Class,40171,2024,Sedan,Black,3,New,Diesel,Manual
45,Mercedes-Benz,S-Class,35123,2024,Sedan,White,3,Used,Gasoline,Manual
15,Mercedes-Benz,R-Class,40906,2024,Hatchback,White,5,Used,Gasoline,Manual
1,BMW,7 series,26580,2024,Combie,Gray,3,Used,Electric,Automatic
39,BMW,X5,34282,2024,Coupe,Black,5,Used,Diesel,Manual
44,Mercedes-Benz,GLC,58425,2024,SUV,Red,5,Used,Gasoline,Manual
9,Audi,Q5,40675,2024,SUV,Gray,3,New,Diesel,Automatic
46,BMW,Ix1,46294,2024,Combie,Gray,5,New,Diesel,Manual
48,Mercedes-Benz,S-Class,36913,2024,Combie,Black,5,Used,Diesel,Manual
22,Mercedes-Benz,Vito,27063,2024,Truck,Blue,3,Used,Diesel,Manual
43,BMW,X3,15948,2024,SUV,Red,5,New,Diesel,Manual
8,Audi,A6,41641,2024,SUV,Red,5,Used,Electric,Automatic
24,Audi,A8,39014,2024,Sedan,Silver,5,Used,Diesel,Automatic
20,Mercedes-Benz,A-Class,22002,2024,SUV,Red,3,Used,Electric,Automatic
30,BMW,X5,33299,2024,Coupe,Silver,3,New,Diesel,Automatic
50,Mercedes-Benz,R-Class,22618,2024,Hatchback,Red,5,Used,Gasoline,Manual
12,BMW,X6,57926,2024,Truck,White,3,New,Gasoline,Manual
29,BMW,X5,38958,2024,Combie,Blue,5,Used,Diesel,Manual
16,Audi,A7,19564,2024,SUV,Red,5,New,Diesel,Automatic
35,Audi,A5,28994,2024,Coupe,Black,3,New,Gasoline,Manual
49,BMW,X5,28352,2024,Hatchback,Silver,5,Used,Gasoline,Automatic
46,Audi,Q7,52731,2024,Combie,White,5,New,Electric,Manual
45,Audi,A3,31426,2024,Truck,Blue,3,Used,Gasoline,Automatic
4,BMW,6 series,56264,2024,Coupe,Gray,3,New,Gasoline,Automatic
39,BMW,X3,53921,2024,Sedan,Gray,5,New,Hybrid,Automatic
48,Mercedes-Benz,GLC,25448,2024,Coupe,Black,3,Used,Gasoline,Automatic
18,Audi,A7,36907,2024,Hatchback,White,5,New,Diesel,Manual
44,Mercedes-Benz,C-Class,31204,2024,SUV,Silver,3,Used,Gasoline,Manual
44,BMW,3 Series,59392,2024,Sedan,Red,5,New,Gasoline,Manual
27,Mercedes-Benz,GLC,52965,2024,Truck,Black,3,New,Gasoline,Automatic
40,BMW,5 series,32274,2024,Coupe,Black,3,Used,Diesel,Automatic
17,Mercedes-Benz,GLC,45681,2024,Sedan,Blue,5,New,Gasoline,Manual
39,Mercedes-Benz,E-Class,20946,2024,Combie,Silver,5,New,Gasoline,Automatic
44,BMW,Ix1,48262,2024,Sedan,Black,3,New,Gasoline,Automatic
17,BMW,7 series,33920,2024,Hatchback,Silver,5,New,Hybrid,Manual
19,BMW,6 series,44574,2024,Truck,Black,5,Used,Gasoline,Automatic
40,Audi,A5,16175,2024,SUV,Gray,3,Used,Gasoline,Automatic
9,BMW,X5,40360,2024,Sedan,Black,5,New,Gasoline,Automatic
23,Audi,A7,56183,2024,Combie,White,3,Used,Electric,Automatic
32,Mercedes-Benz,B-Class,48397,2024,SUV,Gray,5,Used,Gasoline,Manual
14,BMW,5 series,33047,2024,Sedan,White,5,Used,Diesel,Manual
36,BMW,Ix1,22684,2024,Combie,White,5,New,Electric,Automatic
29,Audi,Q7,16272,2024,Sedan,Gray,3,Used,Hybrid,Automatic
20,Mercedes-Benz,S-Class,17870,2024,Sedan,Blue,5,New,Hybrid,Automatic
25,Audi,A8,34075,2024,Hatchback,White,3,Used,Hybrid,Automatic
35,Audi,A6,30055,2024,Coupe,Blue,5,New,Diesel,Manual
45,Audi,A7,20116,2024,SUV,White,3,Used,Diesel,Manual
19,Mercedes-Benz,A-Class,23293,2024,Coupe,Red,3,New,Gasoline,Manual
43,Audi,Q7,27930,2024,Truck,Silver,3,Used,Gasoline,Automatic
18,Mercedes-Benz,B-Class,30307,2024,Hatchback,Black,5,New,Diesel,Manual
11,BMW,6 series,18831,2024,Hatchback,Red,5,Used,Diesel,Automatic
6,BMW,6 series,41663,2024,Combie,Gray,3,Used,Diesel,Automatic
20,Audi,Q5,47374,2024,Combie,Black,5,New,Electric,Automatic
50,Mercedes-Benz,R-Class,57446,2024,Truck,Black,3,New,Diesel,Automatic
23,Audi,Q3,21056,2024,Coupe,Silver,3,Used,Gasoline,Manual
46,Audi,A3,48198,2024,Combie,Black,5,Used,Diesel,Automatic
42,Mercedes-Benz,CLA,46574,2024,Sedan,Gray,3,Used,Gasoline,Manual
49,Mercedes-Benz,E-Class,28749,2024,Coupe,Gray,3,Used,Diesel,Automatic
31,Audi,Q5,23346,2024,Truck,Silver,5,Used,Diesel,Automatic
3,BMW,Ix1,19502,2024,Truck,Silver,5,New,Electric,Manual
27,Audi,A7,34165,2024,Sedan,White,5,New,Gasoline,Automatic
46,Mercedes-Benz,E-Class,22148,2024,Coupe,Blue,5,New,Diesel,Automatic
22,Mercedes-Benz,A-Class,17033,2024,SUV,White,3,New,Gasoline,Automatic
29,Audi,A1,22192,2024,Hatchback,Gray,3,Used,Gasoline,Automatic
38,Audi,A3,16074,2024,Combie,Silver,5,New,Hybrid,Automatic
10,Mercedes-Benz,Vito,22088,2024,Coupe,Silver,3,New,Electric,Manual
28,BMW,7 series,55491,2024,Combie,Silver,5,Used,Gasoline,Manual
5,Mercedes-Benz,C-Class,52508,2024,Coupe,Blue,5,Used,Gasoline,Manual
35,Mercedes-Benz,C-Class,33500,2024,SUV,Black,3,Used,Gasoline,Manual
3,Mercedes-Benz,GLC,32840,2024,Combie,Silver,5,Used,Gasoline,Automatic
19,BMW,X5,38599,2024,Coupe,Black,5,Used,Electric,Automatic
45,Mercedes-Benz,E-Class,26580,2024,Sedan,Blue,3,Used,Gasoline,Manual
3,Mercedes-Benz,S-Class,43527,2024,Sedan,White,3,Used,Electric,Manual
19,BMW,7 series,51077,2024,Combie,Red,5,Used,Diesel,Automatic
24,Mercedes-Benz,Vito,36108,2024,Sedan,Silver,5,New,Gasoline,Manual
38,BMW,X3,53425,2024,Hatchback,Black,3,New,Diesel,Manual
9,BMW,3 Series,30356,2024,Sedan,White,3,Used,Gasoline,Manual
23,Mercedes-Benz,S-Class,28476,2024,Coupe,Red,3,Used,Gasoline,Manual
16,Mercedes-Benz,C-Class,22253,2024,Truck,Red,3,Used,Gasoline,Automatic
41,BMW,6 series,32572,2024,SUV,Red,3,New,Gasoline,Automatic
28,Audi,A3,21145,2024,Combie,Silver,5,New,Gasoline,Manual
48,Mercedes-Benz,G-Class,57252,2024,SUV,Gray,5,New,Electric,Manual
15,Mercedes-Benz,E-Class,27406,2024,SUV,Blue,3,Used,Gasoline,Manual
45,Audi,A5,18522,2024,Sedan,Blue,3,New,Electric,Automatic
48,Mercedes-Benz,CLA,34615,2024,Truck,Blue,3,Used,Diesel,Manual
38,Mercedes-Benz,E-Class,43574,2024,Combie,Red,5,New,Diesel,Automatic
12,Mercedes-Benz,R-Class,39496,2024,Sedan,Black,3,New,Gasoline,Automatic
6,BMW,X1,58318,2024,Coupe,Silver,5,Used,Gasoline,Manual
25,BMW,6 series,41869,2024,Coupe,Blue,5,Used,Diesel,Manual
41,BMW,X3,44533,2024,SUV,Black,3,Used,Gasoline,Automatic
30,BMW,7 series,42984,2024,Hatchback,Gray,5,New,Gasoline,Manual
9,Mercedes-Benz,GLC,18262,2024,Coupe,Red,5,Used,Diesel,Manual
35,BMW,7 series,21103,2024,Coupe,Red,3,Used,Diesel,Manual
7,Mercedes-Benz,R-Class,18046,2024,Coupe,White,5,Used,Gasoline,Automatic
28,Mercedes-Benz,CLA,29823,2024,Combie,White,3,New,Diesel,Manual
12,BMW,X5,47024,2024,Hatchback,Black,3,Used,Gasoline,Automatic
39,BMW,7 series,54034,2024,Coupe,Blue,5,Used,Gasoline,Automatic
12,Audi,A6,59985,2024,Hatchback,Black,5,Used,Electric,Automatic
18,Audi,A8,56298,2024,Hatchback,Silver,5,Used,Gasoline,Automatic
8,Audi,A4,57577,2024,SUV,Red,5,Used,Gasoline,Manual
3,Mercedes-Benz,C-Class,32060,2024,Combie,Black,5,Used,Gasoline,Automatic
33,Audi,A5,49288,2024,Sedan,Blue,5,New,Gasoline,Automatic
6,BMW,X1,51006,2024,Coupe,White,5,Used,Gasoline,Automatic
29,Audi,A7,23896,2024,Sedan,Silver,3,New,Electric,Automatic
21,Mercedes-Benz,G-Class,43626,2024,Coupe,Blue,3,Used,Gasoline,Automatic
6,BMW,X5,36972,2024,Combie,White,5,New,Diesel,Automatic
18,Audi,A8,37906,2024,Coupe,Blue,5,Used,Diesel,Automatic
28,BMW,X3,56050,2024,Combie,White,3,New,Diesel,Automatic
41,Audi,A5,25820,2024,Combie,White,3,New,Electric,Manual
8,Mercedes-Benz,E-Class,30596,2024,Truck,Red,3,Used,Gasoline,Automatic
7,Audi,A7,18818,2024,Coupe,Silver,3,New,Diesel,Automatic
20,BMW,3 Series,37943,2024,Combie,Red,5,New,Electric,Automatic
10,Mercedes-Benz,GLC,59216,2024,Truck,Blue,5,Used,Gasoline,Manual
27,Audi,A8,25968,2024,Coupe,Red,5,New,Gasoline,Manual
2,BMW,5 series,15482,2024,Truck,Red,5,New,Diesel,Manual
26,BMW,X6,28984,2024,Sedan,White,5,New,Gasoline,Automatic
28,BMW,Ix1,38547,2024,Truck,Black,3,New,Diesel,Manual
5,Audi,A4,29694,2024,Hatchback,Gray,3,New,Gasoline,Manual
12,Audi,A6,38149,2024,Truck,Silver,5,Used,Gasoline,Manual
17,BMW,6 series,45661,2024,Truck,Silver,5,Used,Electric,Manual
24,BMW,3 Series,50776,2024,Sedan,Gray,3,Used,Diesel,Automatic
2,Audi,A4,57318,2024,Hatchback,Black,3,Used,Diesel,Manual
28,BMW,3 Series,57544,2024,Sedan,Blue,3,Used,Gasoline,Manual
12,Audi,A4,25529,2024,Combie,Gray,5,Used,Gasoline,Automatic
36,Audi,Q3,29905,2024,Combie,White,3,New,Gasoline,Automatic
49,Mercedes-Benz,GLC,59401,2024,Hatchback,Blue,3,New,Diesel,Automatic
14,Mercedes-Benz,G-Class,47072,2024,Truck,Gray,5,Used,Diesel,Automatic
46,Mercedes-Benz,GLC,49691,2024,Truck,Gray,3,New,Diesel,Automatic
15,BMW,X3,26019,2024,Hatchback,Gray,3,Used,Hybrid,Manual
2,Mercedes-Benz,G-Class,37372,2024,SUV,Red,5,New,Electric,Automatic
24,Mercedes-Benz,S-Class,32888,2024,Sedan,Black,5,Used,Electric,Manual
40,Audi,A8,36923,2024,Combie,Gray,5,Used,Diesel,Manual
36,Mercedes-Benz,GLC,41527,2024,Hatchback,White,5,New,Gasoline,Automatic
25,BMW,7 series,34898,2024,Truck,Blue,3,New,Gasoline,Manual
41,Audi,Q7,40897,2024,Truck,White,5,Used,Gasoline,Automatic
45,Audi,A1,23945,2024,Coupe,Silver,3,New,Gasoline,Manual
47,BMW,1 Series,48631,2024,Sedan,White,3,Used,Gasoline,Automatic
28,Mercedes-Benz,C-Class,16588,2024,Hatchback,Red,5,Used,Electric,Automatic
28,BMW,1 Series,48352,2024,Combie,White,3,Used,Diesel,Manual
45,Audi,A7,27489,2024,SUV,Red,5,New,Diesel,Manual
17,BMW,X6,41781,2024,Sedan,Blue,3,New,Diesel,Manual
23,Mercedes-Benz,GLC,32769,2024,SUV,Blue,5,Used,Gasoline,Automatic
22,BMW,6 series,57655,2024,Hatchback,Red,5,Used,Diesel,Manual
46,Audi,Q7,16107,2024,Combie,Blue,3,Used,Diesel,Manual
14,BMW,Ix1,40111,2024,Combie,White,5,Used,Diesel,Automatic
17,Mercedes-Benz,R-Class,32226,2024,Coupe,Black,3,New,Gasoline,Manual
34,Mercedes-Benz,G-Class,30478,2024,Truck,White,5,Used,Diesel,Automatic
50,Mercedes-Benz,Vito,45299,2024,SUV,Blue,5,New,Gasoline,Automatic
27,BMW,3 Series,45302,2024,Combie,Red,5,Used,Gasoline,Manual
7,Mercedes-Benz,C-Class,17774,2024,Truck,Gray,5,Used,Gasoline,Manual
1,Audi,Q3,26400,2024,Hatchback,Blue,3,New,Electric,Automatic
35,Mercedes-Benz,C-Class,34719,2024,Coupe,Blue,5,New,Gasoline,Manual
16,Mercedes-Benz,C-Class,30351,2024,SUV,Blue,3,New,Diesel,Automatic
41,Audi,A6,45235,2024,Combie,White,3,Used,Electric,Automatic
22,Mercedes-Benz,S-Class,17096,2024,Coupe,Gray,5,Used,Gasoline,Manual
18,BMW,6 series,22421,2024,Combie,Gray,3,New,Gasoline,Automatic
41,Audi,Q3,50441,2024,Truck,Black,5,Used,Gasoline,Automatic
14,Audi,A4,15444,2024,Combie,Blue,3,Used,Electric,Automatic
49,Mercedes-Benz,CLA,41126,2024,Truck,Gray,3,New,Diesel,Manual
20,BMW,3 Series,20327,2024,Truck,Blue,3,Used,Electric,Manual
50,BMW,6 series,57640,2024,Combie,Blue,5,New,Diesel,Automatic
20,Audi,A1,21385,2024,Truck,Gray,3,Used,Gasoline,Manual
11,BMW,3 Series,32436,2024,Sedan,Black,3,New,Diesel,Manual
13,Mercedes-Benz,CLA,52176,2024,Combie,Black,5,New,Gasoline,Manual
26,Mercedes-Benz,G-Class,35235,2024,Hatchback,Black,3,Used,Gasoline,Manual
49,Mercedes-Benz,E-Class,34646,2024,SUV,Black,5,New,Diesel,Automatic
16,BMW,3 Series,33646,2024,SUV,Black,5,Used,Gasoline,Automatic
12,Audi,A1,19848,2024,Sedan,Red,3,Used,Electric,Manual
2,Audi,A4,32120,2024,Hatchback,Black,3,New,Gasoline,Automatic
27,Mercedes-Benz,B-Class,58581,2024,Sedan,Red,5,New,Diesel,Automatic
44,BMW,X6,31342,2024,Sedan,Red,3,Used,Diesel,Automatic
11,Audi,A1,58663,2024,Coupe,Silver,3,New,Diesel,Automatic
45,Audi,A7,36652,2024,SUV,Gray,3,New,Gasoline,Automatic
4,BMW,X6,29219,2024,Combie,Red,3,New,Diesel,Automatic
6,Mercedes-Benz,C-Class,40987,2024,Combie,Blue,5,Used,Gasoline,Manual
47,Mercedes-Benz,S-Class,58313,2024,Truck,White,5,Used,Hybrid,Manual
28,BMW,Ix1,17785,2024,Sedan,Silver,3,Used,Diesel,Automatic
40,Audi,A1,28498,2024,Sedan,White,3,Used,Hybrid,Manual
4,Audi,Q3,27320,2024,Coupe,Gray,3,Used,Gasoline,Manual
17,Mercedes-Benz,A-Class,47936,2024,Truck,Black,5,Used,Gasoline,Automatic
3,Audi,A6,58836,2024,Truck,Blue,5,Used,Gasoline,Manual
2,Mercedes-Benz,R-Class,50883,2024,Hatchback,Gray,3,New,Gasoline,Automatic
10,Audi,A6,19911,2024,Coupe,White,5,New,Gasoline,Automatic
49,BMW,7 series,24080,2024,Hatchback,Blue,3,New,Gasoline,Manual
33,BMW,Ix1,29335,2024,Sedan,Black,3,New,Diesel,Automatic
25,Audi,A7,58940,2024,Coupe,Silver,3,Used,Gasoline,Manual
6,Mercedes-Benz,C-Class,37979,2024,Combie,Gray,5,Used,Gasoline,Manual
36,Mercedes-Benz,R-Class,54601,2024,SUV,Black,3,Used,Diesel,Manual
18,BMW,7 series,53521,2024,Coupe,Black,3,Used,Gasoline,Automatic
1,Mercedes-Benz,E-Class,25616,2024,Hatchback,Silver,3,New,Diesel,Manual
26,Audi,Q7,43900,2024,Combie,Black,5,Used,Diesel,Automatic
23,BMW,6 series,47667,2024,Coupe,Silver,3,Used,Gasoline,Automatic
23,BMW,X3,31511,2024,Sedan,Silver,3,New,Gasoline,Automatic
3,Mercedes-Benz,Vito,36393,2024,Sedan,Black,3,Used,Gasoline,Automatic
21,Audi,Q7,43759,2024,Sedan,Black,3,Used,Gasoline,Automatic
43,Mercedes-Benz,B-Class,18212,2024,Sedan,Gray,3,New,Gasoline,Manual
28,Mercedes-Benz,CLA,34866,2024,Hatchback,Black,5,New,Gasoline,Manual
46,Mercedes-Benz,CLA,58604,2024,Combie,Black,3,Used,Gasoline,Automatic
27,BMW,5 series,36916,2024,Combie,White,3,Used,Gasoline,Manual
2,Audi,A1,20540,2024,Sedan,White,5,New,Electric,Automatic
14,BMW,X3,49667,2024,Combie,Black,3,Used,Electric,Automatic
39,BMW,6 series,37574,2024,Combie,White,5,New,Gasoline,Automatic
33,Audi,Q7,42635,2024,Hatchback,White,5,New,Diesel,Manual
25,Mercedes-Benz,CLA,34159,2024,Hatchback,White,5,Used,Gasoline,Automatic
25,Audi,A5,35969,2024,Hatchback,Gray,3,New,Diesel,Automatic
42,BMW,5 series,40417,2024,Combie,Silver,5,New,Gasoline,Automatic
42,Mercedes-Benz,GLC,57726,2024,Combie,Gray,3,New,Gasoline,Automatic
47,Mercedes-Benz,Vito,55755,2024,SUV,Red,5,New,Gasoline,Automatic
5,Mercedes-Benz,Vito,15822,2024,Coupe,Silver,5,Used,Electric,Manual
50,Mercedes-Benz,R-Class,21637,2024,Truck,Black,5,Used,Diesel,Manual
20,Audi,A5,34586,2024,Hatchback,Silver,3,Used,Gasoline,Automatic
45,Mercedes-Benz,Vito,46155,2024,Coupe,Red,5,Used,Diesel,Automatic
15,BMW,X1,40543,2024,SUV,White,5,New,Diesel,Automatic
20,Audi,A8,15513,2024,Coupe,Gray,3,Used,Diesel,Manual
28,Audi,Q3,19273,2024,Combie,Blue,5,Used,Gasoline,Manual
42,Mercedes-Benz,R-Class,58032,2024,Sedan,White,3,Used,Gasoline,Automatic
13,Audi,A3,49726,2024,Sedan,White,3,Used,Diesel,Manual
44,Mercedes-Benz,E-Class,30881,2024,Hatchback,Red,5,New,Diesel,Manual
19,Audi,A5,34068,2024,Combie,Black,5,Used,Diesel,Manual
20,Mercedes-Benz,Vito,41362,2024,SUV,White,3,Used,Gasoline,Automatic
40,BMW,6 series,21036,2024,Hatchback,White,3,Used,Diesel,Automatic
24,BMW,1 Series,42539,2024,Combie,Black,3,Used,Diesel,Manual
11,BMW,X6,29384,2024,Sedan,Black,5,New,Electric,Manual
22,Mercedes-Benz,R-Class,31220,2024,Combie,White,3,Used,Gasoline,Automatic
3,BMW,7 series,23935,2024,Truck,Black,3,Used,Diesel,Manual
22,Mercedes-Benz,R-Class,22937,2024,Sedan,Blue,3,Used,Diesel,Manual
8,Mercedes-Benz,GLC,18560,2024,Truck,Red,5,New,Gasoline,Automatic
50,Mercedes-Benz,C-Class,42980,2024,Truck,White,5,New,Electric,Automatic
27,Mercedes-Benz,Vito,58991,2024,SUV,Blue,5,Used,Diesel,Manual
14,BMW,1 Series,16712,2024,SUV,Blue,3,Used,Gasoline,Automatic
22,Audi,A5,37945,2024,Coupe,Silver,5,New,Gasoline,Automatic
36,BMW,3 Series,33377,2024,Combie,Silver,5,New,Electric,Manual
42,BMW,X1,50992,2024,Truck,Blue,3,New,Diesel,Automatic
25,Mercedes-Benz,Vito,58952,2024,Coupe,White,5,New,Diesel,Automatic
45,Mercedes-Benz,CLA,24540,2024,SUV,White,3,New,Gasoline,Automatic
13,BMW,X3,16939,2024,Truck,Silver,5,New,Gasoline,Manual
41,BMW,3 Series,26050,2024,Hatchback,White,5,New,Electric,Automatic
47,Mercedes-Benz,R-Class,49074,2024,SUV,Black,3,New,Gasoline,Manual
30,BMW,1 Series,39853,2024,Combie,Gray,3,Used,Gasoline,Automatic
29,BMW,5 series,23420,2024,SUV,Red,3,Used,Diesel,Automatic
11,BMW,7 series,43235,2024,Coupe,Gray,5,Used,Diesel,Automatic
43,Audi,A3,46516,2024,Truck,Black,5,New,Gasoline,Manual
9,Audi,Q7,17403,2024,Hatchback,White,3,New,Gasoline,Manual
16,BMW,1 Series,27636,2024,Combie,Red,3,New,Gasoline,Manual
11,BMW,X3,42853,2024,Coupe,Red,5,New,Gasoline,Manual
13,Audi,Q5,17699,2024,Truck,Silver,3,Used,Diesel,Manual
24,Mercedes-Benz,Vito,59695,2024,Combie,Silver,3,Used,Diesel,Manual
18,Audi,Q7,49095,2024,Coupe,Gray,3,Used,Diesel,Manual
30,BMW,1 Series,43790,2024,Hatchback,Silver,5,Used,Gasoline,Manual
47,Audi,Q3,28322,2024,Coupe,Silver,3,New,Gasoline,Automatic
26,Audi,A6,56594,2024,Truck,Red,3,Used,Gasoline,Manual
50,BMW,6 series,25073,2024,Hatchback,Red,3,New,Diesel,Manual
19,Mercedes-Benz,S-Class,39914,2024,SUV,Red,3,New,Gasoline,Automatic
28,Mercedes-Benz,CLA,30833,2024,Combie,Silver,5,Used,Gasoline,Manual
25,BMW,7 series,45582,2024,Hatchback,Black,5,New,Diesel,Manual
48,Audi,A8,30364,2024,Combie,Silver,5,New,Diesel,Automatic
45,Audi,A3,31275,2024,Combie,White,5,New,Electric,Automatic
10,Mercedes-Benz,R-Class,18977,2024,SUV,Red,3,Used,Gasoline,Manual
32,Audi,A5,20729,2024,Sedan,White,5,New,Diesel,Manual
28,Audi,A4,17356,2024,Coupe,Black,5,Used,Diesel,Automatic
34,Mercedes-Benz,R-Class,35363,2024,Combie,Blue,5,New,Gasoline,Manual
29,Mercedes-Benz,A-Class,43842,2024,Hatchback,Red,3,New,Gasoline,Automatic
13,BMW,X5,49370,2024,Sedan,Gray,3,New,Gasoline,Manual
12,Mercedes-Benz,GLC,32840,2024,Sedan,Gray,3,New,Diesel,Manual
23,BMW,5 series,52469,2024,Hatchback,Gray,3,New,Electric,Manual
7,Mercedes-Benz,R-Class,56364,2024,Truck,Red,3,New,Gasoline,Automatic
3,Mercedes-Benz,CLA,25910,2024,Hatchback,Black,3,New,Gasoline,Automatic
32,BMW,6 series,50739,2024,Sedan,White,5,New,Electric,Manual
